Date: 2-26-2020    Time: 15:36:15
Integration time per accumulation is 10 sec.
File for binning: <none>
Shutter Mode:  Auto
Cosmic Ray Removal: no
Sum Frames: no
File for bkgd subtraction: <no background>
File for white light calibration: <no wl correction>
Savitsky-Golay Smooth: no
CCD temperature: -60 Celsius
Comment: <no comment>
Tune Laser: Off
Data mode:  Spectrum mode.  Full Vertical Bin
Number of accumulations per frame: 1
Number of frames: 1
Total seconds of CCD data acquisition: 10
Number of xpixels: 1024
Number of tracks per frame: 1
Calibration File: C:\CCD\Jason\Controller\Calibration\SpectralCalibration\Calibration Data\Calibration_7-27-10b.asc
Track shifts: 0
1	840.77	150.06	340
2	840.94	152.37	347
3	841.1	154.67	348
4	841.26	156.97	350
5	841.43	159.27	347
6	841.59	161.58	351
7	841.75	163.88	352
8	841.92	166.17	348
9	842.08	168.47	351
10	842.24	170.77	352
11	842.4	173.06	357
12	842.57	175.36	365
13	842.73	177.65	371
14	842.89	179.95	382
15	843.06	182.24	379
16	843.22	184.53	372
17	843.38	186.82	362
18	843.54	189.11	371
19	843.71	191.4	378
20	843.87	193.68	379
21	844.03	195.97	392
22	844.2	198.25	373
23	844.36	200.54	379
24	844.52	202.82	388
25	844.68	205.1	392
26	844.85	207.38	390
27	845.01	209.66	381
28	845.17	211.94	383
29	845.33	214.22	385
30	845.5	216.49	390
31	845.66	218.77	390
32	845.82	221.05	385
33	845.99	223.32	388
34	846.15	225.59	392
35	846.31	227.86	390
36	846.47	230.13	393
37	846.64	232.4	392
38	846.8	234.67	399
39	846.96	236.94	402
40	847.12	239.21	401
41	847.29	241.47	399
42	847.45	243.74	402
43	847.61	246	401
44	847.77	248.26	392
45	847.94	250.53	389
46	848.1	252.79	391
47	848.26	255.05	396
48	848.42	257.31	396
49	848.59	259.56	401
50	848.75	261.82	413
51	848.91	264.08	422
52	849.07	266.33	432
53	849.24	268.58	434
54	849.4	270.84	431
55	849.56	273.09	418
56	849.72	275.34	410
57	849.89	277.59	400
58	850.05	279.84	410
59	850.21	282.09	416
60	850.37	284.33	405
61	850.54	286.58	411
62	850.7	288.82	404
63	850.86	291.07	401
64	851.02	293.31	413
