Date: 2-28-2020    Time: 12:6:33
Integration time per accumulation is 10 sec.
File for binning: <none>
Shutter Mode:  Auto
Cosmic Ray Removal: no
Sum Frames: no
File for bkgd subtraction: <no background>
File for white light calibration: <no wl correction>
Savitsky-Golay Smooth: no
CCD temperature: -60 Celsius
Comment: <no comment>
Tune Laser: Off
Data mode:  Spectrum mode.  Full Vertical Bin
Number of accumulations per frame: 1
Number of frames: 1
Total seconds of CCD data acquisition: 10
Number of xpixels: 1024
Number of tracks per frame: 1
Calibration File: C:\CCD\Jason\Controller\Calibration\SpectralCalibration\Calibration Data\Calibration_7-27-10b.asc
Track shifts: 0
1	840.77	150.06	393
2	840.94	152.37	398
3	841.1	154.67	407
4	841.26	156.97	423
5	841.43	159.27	446
6	841.59	161.58	464
7	841.75	163.88	467
8	841.92	166.17	489
9	842.08	168.47	527
10	842.24	170.77	555
11	842.4	173.06	628
12	842.57	175.36	686
13	842.73	177.65	733
14	842.89	179.95	765
15	843.06	182.24	783
16	843.22	184.53	792
17	843.38	186.82	811
18	843.54	189.11	847
19	843.71	191.4	860
20	843.87	193.68	912
21	844.03	195.97	947
22	844.2	198.25	949
23	844.36	200.54	972
24	844.52	202.82	966
25	844.68	205.1	1002
26	844.85	207.38	1003
27	845.01	209.66	1038
28	845.17	211.94	1052
29	845.33	214.22	1082
30	845.5	216.49	1087
31	845.66	218.77	1082
32	845.82	221.05	1101
33	845.99	223.32	1132
34	846.15	225.59	1146
35	846.31	227.86	1149
36	846.47	230.13	1154
37	846.64	232.4	1171
38	846.8	234.67	1195
39	846.96	236.94	1229
40	847.12	239.21	1207
41	847.29	241.47	1224
42	847.45	243.74	1214
43	847.61	246	1217
44	847.77	248.26	1245
45	847.94	250.53	1244
46	848.1	252.79	1253
47	848.26	255.05	1286
48	848.42	257.31	1293
49	848.59	259.56	1312
50	848.75	261.82	1326
51	848.91	264.08	1366
52	849.07	266.33	1372
53	849.24	268.58	1389
54	849.4	270.84	1393
55	849.56	273.09	1410
56	849.72	275.34	1393
57	849.89	277.59	1396
58	850.05	279.84	1427
59	850.21	282.09	1468
60	850.37	284.33	1470
61	850.54	286.58	1462
62	850.7	288.82	1453
63	850.86	291.07	1476
64	851.02	293.31	1480
65	851.19	295.55	1514
66	851.35	297.79	1509
67	851.51	300.03	1564
68	851.67	302.27	1532
69	851.84	304.51	1545
70	852	306.74	1546
71	852.16	308.98	1577
72	852.32	311.22	1590
73	852.49	313.45	1624
74	852.65	315.68	1653
75	852.81	317.91	1707
76	852.97	320.14	1684
77	853.13	322.37	1715
78	853.3	324.6	1729
79	853.46	326.83	1719
80	853.62	329.06	1783
81	853.78	331.28	1740
82	853.95	333.51	1776
83	854.11	335.73	1779
84	854.27	337.96	1790
85	854.43	340.18	1818
86	854.59	342.4	1826
87	854.76	344.62	1861
88	854.92	346.84	1847
89	855.08	349.05	1885
90	855.24	351.27	1878
91	855.41	353.49	1922
92	855.57	355.7	1902
