Date: 2-26-2020    Time: 15:37:31
Integration time per accumulation is 10 sec.
File for binning: <none>
Shutter Mode:  Auto
Cosmic Ray Removal: no
Sum Frames: no
File for bkgd subtraction: <no background>
File for white light calibration: <no wl correction>
Savitsky-Golay Smooth: no
CCD temperature: -60 Celsius
Comment: <no comment>
Tune Laser: Off
Data mode:  Spectrum mode.  Full Vertical Bin
Number of accumulations per frame: 1
Number of frames: 1
Total seconds of CCD data acquisition: 10
Number of xpixels: 1024
Number of tracks per frame: 1
Calibration File: C:\CCD\Jason\Controller\Calibration\SpectralCalibration\Calibration Data\Calibration_7-27-10b.asc
Track shifts: 0
1	840.77	150.06	345
2	840.94	152.37	350
3	841.1	154.67	348
4	841.26	156.97	348
5	841.43	159.27	345
6	841.59	161.58	348
7	841.75	163.88	352
8	841.92	166.17	351
9	842.08	168.47	348
10	842.24	170.77	353
11	842.4	173.06	354
12	842.57	175.36	365
13	842.73	177.65	374
14	842.89	179.95	382
15	843.06	182.24	376
16	843.22	184.53	373
17	843.38	186.82	373
18	843.54	189.11	367
19	843.71	191.4	381
20	843.87	193.68	387
21	844.03	195.97	386
22	844.2	198.25	374
23	844.36	200.54	375
24	844.52	202.82	377
25	844.68	205.1	386
26	844.85	207.38	383
27	845.01	209.66	384
28	845.17	211.94	380
29	845.33	214.22	379
30	845.5	216.49	387
31	845.66	218.77	383
32	845.82	221.05	385
33	845.99	223.32	380
34	846.15	225.59	394
35	846.31	227.86	388
36	846.47	230.13	388
37	846.64	232.4	393
38	846.8	234.67	394
39	846.96	236.94	397
40	847.12	239.21	395
41	847.29	241.47	398
42	847.45	243.74	402
43	847.61	246	397
44	847.77	248.26	392
45	847.94	250.53	389
46	848.1	252.79	397
47	848.26	255.05	397
48	848.42	257.31	399
49	848.59	259.56	401
50	848.75	261.82	417
51	848.91	264.08	426
52	849.07	266.33	425
53	849.24	268.58	439
54	849.4	270.84	436
55	849.56	273.09	422
56	849.72	275.34	414
57	849.89	277.59	414
58	850.05	279.84	411
59	850.21	282.09	413
60	850.37	284.33	409
61	850.54	286.58	417
62	850.7	288.82	419
63	850.86	291.07	417
64	851.02	293.31	405
65	851.19	295.55	415
66	851.35	297.79	410
67	851.51	300.03	413
68	851.67	302.27	417
69	851.84	304.51	423
70	852	306.74	418
71	852.16	308.98	412
72	852.32	311.22	413
73	852.49	313.45	419
74	852.65	315.68	423
75	852.81	317.91	425
76	852.97	320.14	425
77	853.13	322.37	434
78	853.3	324.6	423
79	853.46	326.83	433
80	853.62	329.06	434
81	853.78	331.28	430
82	853.95	333.51	431
83	854.11	335.73	429
84	854.27	337.96	429
85	854.43	340.18	434
86	854.59	342.4	429
87	854.76	344.62	430
88	854.92	346.84	432
89	855.08	349.05	437
90	855.24	351.27	439
91	855.41	353.49	441
92	855.57	355.7	440
93	855.73	357.92	441
94	855.89	360.13	442
95	856.05	362.34	439
96	856.22	364.55	446
97	856.38	366.76	439
98	856.54	368.97	444
99	856.7	371.18	441
100	856.86	373.39	444
101	857.03	375.59	454
102	857.19	377.8	445
103	857.35	380	448
104	857.51	382.2	456
105	857.67	384.41	460
106	857.84	386.61	457
107	858	388.81	461
108	858.16	391.01	474
109	858.32	393.2	458
110	858.48	395.4	466
111	858.64	397.6	464
112	858.81	399.79	462
113	858.97	401.99	466
114	859.13	404.18	465
115	859.29	406.37	464
116	859.45	408.56	461
117	859.62	410.75	470
118	859.78	412.94	478
119	859.94	415.13	470
120	860.1	417.32	471
121	860.26	419.5	473
122	860.42	421.69	482
123	860.59	423.87	480
124	860.75	426.06	476
125	860.91	428.24	480
126	861.07	430.42	477
127	861.23	432.6	473
128	861.4	434.78	475
129	861.56	436.96	480
130	861.72	439.13	476
131	861.88	441.31	490
132	862.04	443.49	477
133	862.2	445.66	493
134	862.36	447.83	479
135	862.53	450.01	494
136	862.69	452.18	481
137	862.85	454.35	485
138	863.01	456.52	488
139	863.17	458.69	491
140	863.33	460.85	476
141	863.5	463.02	495
142	863.66	465.19	499
143	863.82	467.35	497
144	863.98	469.51	498
145	864.14	471.68	488
146	864.3	473.84	502
147	864.46	476	504
148	864.63	478.16	507
149	864.79	480.32	502
150	864.95	482.47	507
151	865.11	484.63	505
152	865.27	486.79	502
153	865.43	488.94	499
154	865.59	491.1	502
155	865.76	493.25	499
156	865.92	495.4	503
157	866.08	497.55	516
158	866.24	499.7	508
159	866.4	501.85	513
160	866.56	504	510
161	866.72	506.14	509
162	866.88	508.29	511
163	867.05	510.43	503
164	867.21	512.58	514
165	867.37	514.72	524
166	867.53	516.86	506
167	867.69	519	521
168	867.85	521.14	527
169	868.01	523.28	524
170	868.17	525.42	526
171	868.33	527.56	515
172	868.5	529.69	526
173	868.66	531.83	526
174	868.82	533.96	536
175	868.98	536.1	532
176	869.14	538.23	532
177	869.3	540.36	529
178	869.46	542.49	525
179	869.62	544.62	537
180	869.78	546.75	511
181	869.95	548.88	530
182	870.11	551	530
183	870.27	553.13	547
184	870.43	555.25	526
185	870.59	557.37	536
186	870.75	559.5	545
187	870.91	561.62	544
188	871.07	563.74	537
189	871.23	565.86	535
190	871.39	567.98	542
191	871.55	570.09	529
192	871.71	572.21	544
193	871.88	574.33	540
194	872.04	576.44	535
195	872.2	578.55	537
196	872.36	580.67	532
197	872.52	582.78	544
198	872.68	584.89	544
199	872.84	587	535
200	873	589.11	549
201	873.16	591.22	543
202	873.32	593.32	548
203	873.48	595.43	545
204	873.64	597.53	573
205	873.8	599.64	552
206	873.96	601.74	550
207	874.12	603.84	563
208	874.29	605.94	555
209	874.45	608.04	560
210	874.61	610.14	550
211	874.77	612.24	553
212	874.93	614.34	559
213	875.09	616.43	545
214	875.25	618.53	547
215	875.41	620.62	556
216	875.57	622.72	560
217	875.73	624.81	561
218	875.89	626.9	560
219	876.05	628.99	556
220	876.21	631.08	566
221	876.37	633.17	562
222	876.53	635.26	557
223	876.69	637.34	573
224	876.85	639.43	559
225	877.01	641.51	555
226	877.17	643.6	563
227	877.33	645.68	579
228	877.49	647.76	565
229	877.65	649.84	566
230	877.81	651.92	565
231	877.97	654	580
232	878.13	656.08	569
233	878.29	658.15	583
234	878.45	660.23	580
235	878.61	662.3	567
236	878.78	664.38	574
237	878.94	666.45	559
238	879.1	668.52	574
239	879.26	670.59	571
240	879.42	672.66	571
241	879.58	674.73	568
242	879.74	676.8	568
243	879.9	678.87	573
244	880.06	680.93	567
245	880.22	683	587
246	880.38	685.06	584
247	880.54	687.13	579
248	880.7	689.19	572
249	880.86	691.25	590
250	881.02	693.31	579
251	881.17	695.37	575
252	881.33	697.43	590
253	881.49	699.49	583
254	881.65	701.54	586
255	881.81	703.6	583
256	881.97	705.65	583
257	882.13	707.71	579
258	882.29	709.76	586
259	882.45	711.81	587
260	882.61	713.86	585
261	882.77	715.91	604
262	882.93	717.96	585
263	883.09	720.01	593
264	883.25	722.05	589
265	883.41	724.1	584
266	883.57	726.15	597
267	883.73	728.19	596
268	883.89	730.23	589
269	884.05	732.28	588
270	884.21	734.32	596
271	884.37	736.36	589
272	884.53	738.4	593
273	884.69	740.43	603
274	884.85	742.47	582
275	885.01	744.51	592
276	885.17	746.54	577
277	885.33	748.58	590
278	885.49	750.61	595
279	885.64	752.64	602
280	885.8	754.67	596
281	885.96	756.71	606
282	886.12	758.74	600
283	886.28	760.76	593
284	886.44	762.79	599
285	886.6	764.82	606
286	886.76	766.84	586
287	886.92	768.87	613
288	887.08	770.89	597
289	887.24	772.92	597
290	887.4	774.94	600
291	887.56	776.96	605
292	887.72	778.98	601
293	887.87	781	599
294	888.03	783.02	607
295	888.19	785.03	595
296	888.35	787.05	618
297	888.51	789.07	602
298	888.67	791.08	614
299	888.83	793.09	602
300	888.99	795.11	599
301	889.15	797.12	623
302	889.31	799.13	611
303	889.46	801.14	611
304	889.62	803.15	601
305	889.78	805.15	609
306	889.94	807.16	616
307	890.1	809.17	608
308	890.26	811.17	601
309	890.42	813.17	624
310	890.58	815.18	611
311	890.74	817.18	619
312	890.89	819.18	607
313	891.05	821.18	610
314	891.21	823.18	605
315	891.37	825.18	616
316	891.53	827.17	616
317	891.69	829.17	626
318	891.85	831.17	625
319	892.01	833.16	615
320	892.16	835.15	599
321	892.32	837.15	628
322	892.48	839.14	620
323	892.64	841.13	626
324	892.8	843.12	616
325	892.96	845.11	608
326	893.12	847.09	615
327	893.27	849.08	622
328	893.43	851.07	615
329	893.59	853.05	630
330	893.75	855.04	607
331	893.91	857.02	613
332	894.07	859	614
333	894.22	860.98	622
334	894.38	862.96	620
335	894.54	864.94	623
336	894.7	866.92	604
337	894.86	868.9	606
338	895.02	870.87	608
339	895.17	872.85	615
