Date: 2-26-2020    Time: 15:25:9
Integration time per accumulation is 10 sec.
File for binning: <none>
Shutter Mode:  Auto
Cosmic Ray Removal: no
Sum Frames: no
File for bkgd subtraction: <no background>
File for white light calibration: <no wl correction>
Savitsky-Golay Smooth: no
CCD temperature: -60 Celsius
Comment: <no comment>
Tune Laser: Off
Data mode:  Spectrum mode.  Full Vertical Bin
Number of accumulations per frame: 1
Number of frames: 1
Total seconds of CCD data acquisition: 10
Number of xpixels: 1024
Number of tracks per frame: 1
Calibration File: C:\CCD\Jason\Controller\Calibration\SpectralCalibration\Calibration Data\Calibration_7-27-10b.asc
Track shifts: 0
1	840.77	150.06	353
2	840.94	152.37	345
3	841.1	154.67	348
4	841.26	156.97	343
5	841.43	159.27	345
6	841.59	161.58	344
7	841.75	163.88	348
8	841.92	166.17	349
9	842.08	168.47	342
10	842.24	170.77	349
11	842.4	173.06	347
12	842.57	175.36	346
13	842.73	177.65	349
14	842.89	179.95	359
15	843.06	182.24	360
16	843.22	184.53	351
17	843.38	186.82	343
18	843.54	189.11	344
19	843.71	191.4	349
20	843.87	193.68	357
21	844.03	195.97	353
22	844.2	198.25	351
23	844.36	200.54	346
24	844.52	202.82	347
25	844.68	205.1	353
26	844.85	207.38	352
27	845.01	209.66	352
28	845.17	211.94	350
29	845.33	214.22	350
30	845.5	216.49	349
31	845.66	218.77	349
32	845.82	221.05	348
33	845.99	223.32	351
34	846.15	225.59	349
35	846.31	227.86	355
36	846.47	230.13	350
37	846.64	232.4	353
38	846.8	234.67	353
39	846.96	236.94	358
40	847.12	239.21	354
41	847.29	241.47	356
42	847.45	243.74	356
43	847.61	246	356
44	847.77	248.26	355
45	847.94	250.53	351
46	848.1	252.79	347
47	848.26	255.05	350
48	848.42	257.31	350
49	848.59	259.56	350
50	848.75	261.82	367
51	848.91	264.08	375
52	849.07	266.33	384
53	849.24	268.58	393
54	849.4	270.84	381
55	849.56	273.09	369
56	849.72	275.34	360
57	849.89	277.59	351
58	850.05	279.84	358
59	850.21	282.09	354
60	850.37	284.33	361
61	850.54	286.58	363
62	850.7	288.82	364
63	850.86	291.07	362
64	851.02	293.31	363
65	851.19	295.55	365
66	851.35	297.79	359
67	851.51	300.03	367
68	851.67	302.27	358
69	851.84	304.51	363
70	852	306.74	364
71	852.16	308.98	364
72	852.32	311.22	363
73	852.49	313.45	366
74	852.65	315.68	367
75	852.81	317.91	361
76	852.97	320.14	362
77	853.13	322.37	365
78	853.3	324.6	365
79	853.46	326.83	360
80	853.62	329.06	362
81	853.78	331.28	365
82	853.95	333.51	367
83	854.11	335.73	365
84	854.27	337.96	359
85	854.43	340.18	365
86	854.59	342.4	363
87	854.76	344.62	360
88	854.92	346.84	362
89	855.08	349.05	358
90	855.24	351.27	371
91	855.41	353.49	363
