Date: 2-26-2020    Time: 15:40:24
Integration time per accumulation is 10 sec.
File for binning: <none>
Shutter Mode:  Auto
Cosmic Ray Removal: no
Sum Frames: no
File for bkgd subtraction: <no background>
File for white light calibration: <no wl correction>
Savitsky-Golay Smooth: no
CCD temperature: -60 Celsius
Comment: <no comment>
Tune Laser: Off
Data mode:  Spectrum mode.  Full Vertical Bin
Number of accumulations per frame: 1
Number of frames: 1
Total seconds of CCD data acquisition: 10
Number of xpixels: 1024
Number of tracks per frame: 1
Calibration File: C:\CCD\Jason\Controller\Calibration\SpectralCalibration\Calibration Data\Calibration_7-27-10b.asc
Track shifts: 0
1	840.77	150.06	346
2	840.94	152.37	344
3	841.1	154.67	341
4	841.26	156.97	347
5	841.43	159.27	346
6	841.59	161.58	350
7	841.75	163.88	345
8	841.92	166.17	349
9	842.08	168.47	353
10	842.24	170.77	354
11	842.4	173.06	352
12	842.57	175.36	363
13	842.73	177.65	371
14	842.89	179.95	375
15	843.06	182.24	372
16	843.22	184.53	364
17	843.38	186.82	361
18	843.54	189.11	366
19	843.71	191.4	366
20	843.87	193.68	381
21	844.03	195.97	381
22	844.2	198.25	374
23	844.36	200.54	368
24	844.52	202.82	376
25	844.68	205.1	383
26	844.85	207.38	380
27	845.01	209.66	383
28	845.17	211.94	376
29	845.33	214.22	377
30	845.5	216.49	379
31	845.66	218.77	383
32	845.82	221.05	374
33	845.99	223.32	376
34	846.15	225.59	380
35	846.31	227.86	383
36	846.47	230.13	388
37	846.64	232.4	383
38	846.8	234.67	383
39	846.96	236.94	386
40	847.12	239.21	387
41	847.29	241.47	388
42	847.45	243.74	396
43	847.61	246	395
44	847.77	248.26	399
45	847.94	250.53	383
46	848.1	252.79	385
47	848.26	255.05	389
48	848.42	257.31	396
49	848.59	259.56	392
50	848.75	261.82	401
51	848.91	264.08	419
52	849.07	266.33	431
53	849.24	268.58	430
54	849.4	270.84	420
55	849.56	273.09	409
56	849.72	275.34	398
57	849.89	277.59	403
58	850.05	279.84	393
59	850.21	282.09	404
60	850.37	284.33	402
61	850.54	286.58	402
62	850.7	288.82	403
63	850.86	291.07	395
64	851.02	293.31	405
65	851.19	295.55	411
66	851.35	297.79	405
67	851.51	300.03	406
68	851.67	302.27	395
69	851.84	304.51	402
70	852	306.74	409
71	852.16	308.98	410
